id,name,aliases,entity_type,risk_category,risk_score,country,date_of_birth,passport_number,national_id,address,phone_number,email,designation,sanctions_list,list_date,status,notes,last_updated
WL_000365,Bin-Debbie Mosley,,Individual,Sanctions Violation,0.87,Libya,1997-02-16,243098826,501-13-1849,"PSC 0153, Box 1654, APO AP 10433",,,Health promotion specialist,UN,2018-10-12,Under Review,,2024-11-28
WL_000366,"Vasquez, Bailey and Mccarthy 483",,Aircraft,Sanctions Violation,0.85,Mali,,,,"623 Lee Canyon Suite 479, Mcclureland, ME 07423",(917)739-1602x291,matthew73@example.com,,RBI,2024-06-21,Under Review,,2024-12-14
WL_000367,MV Kerry Gentry,,Vessel,Drug Trafficking,0.95,Syria,,,,"7752 Noah Throughway Suite 586, Port Jessicatown, NM 85061",,,,OFAC,2023-06-25,Active,,2025-03-24
WL_000368,Johnston-Wiggins Group,Warner Ltd,Organization,Organized Crime,1.0,Sudan,,,,"7629 Felicia Islands, North Amystad, NH 49002",(501)595-1085,samantha84@example.org,,ED,2016-09-30,Under Review,"Mean star bed. Spring maintain deal respond far. Model rather by ask.
Think traditional old skin similar finish stop material. Foot hospital south study control. Return establish stay nearly blue.",2025-02-06
WL_000369,Bin-Christopher Davis,Jill Brown,Individual,Money Laundering,0.71,Venezuela,1986-09-30,182232659,,,(399)437-5819,,,SEBI,2021-02-22,Inactive,Rest positive time despite. Customer local star buy most item PM growth. Stage network attention once pass vote. Key scientist walk whether catch police scene next.,2024-08-17
WL_000370,"Jones, Newman and Davis Organization",,Organization,Politically Exposed Person (PEP),0.93,Yemen,,,,"52224 Cassandra Lodge Suite 741, Riveramouth, OR 50435",,,,RBI,2024-10-19,Inactive,Hour now tough event box service remember. Dinner unit peace every rich military stop.,2025-01-02
WL_000371,Schmidt-Torres Organization,"Buckley, Kim and Dalton",Organization,Politically Exposed Person (PEP),0.98,Iraq,,,,"45683 Joel Orchard Suite 882, Port Richard, MT 38593",001-796-574-3617x098,,,SEBI,2020-02-27,Active,,2025-05-21
WL_000372,MV Dawn Stevens,,Vessel,Terrorism Financing,0.84,Mali,,,,,,,,EU,2024-05-31,Under Review,,2025-05-01
WL_000373,MV Jared Phillips,,Vessel,Money Laundering,0.76,Sudan,,,,"0297 Alan Wall Suite 026, West Caitlynview, CT 39661",+1-338-582-8697x462,oluna@example.net,,FATF,2023-04-30,Active,,2025-05-23
WL_000374,Stanton-Jenkins 776,,Aircraft,Fraud,0.89,Russia,,,,,(560)855-7110,alexismorrison@example.net,,FATF,2025-01-19,Under Review,,2025-04-30
WL_000375,MV Christopher Gaines,,Vessel,Fraud,0.85,India,,,,"4846 Catherine Fork Suite 098, Blackwellshire, IN 54525",223.404.7640x6774,,,SEBI,2017-12-15,Inactive,,2025-02-12
WL_000376,Grant-Peters,"Velez, Graham and Tucker",Organization,Human Trafficking,0.82,Cuba,,,,"54186 Grant Views, Medinamouth, PA 75245",,jeffery90@example.org,,SEBI,2019-07-30,Active,Sell think crime hot. Discuss wind air sure church yeah picture administration. Mr deep present serious employee.,2025-04-25
WL_000377,Henderson Ltd,,Organization,Money Laundering,0.93,Cuba,,,,"90513 Acevedo Meadows, Barbarastad, VA 02233",,brian00@example.net,,EU,2021-03-05,Under Review,,2024-08-07
WL_000378,"Chavez, Wade and Mendoza 577",,Aircraft,Terrorism Financing,0.97,Iran,,,,"6630 Brown Lakes, North April, GU 11465",5444653284,halldanielle@example.org,,RBI,2021-07-24,Inactive,Price public officer word energy professor fund. Sense suffer behind enjoy. Rule in her though. Worry significant soon member.,2024-12-09
WL_000379,Mohammed-Amy Grant,,Individual,Corruption,0.87,Sudan,1994-04-22,100572315,516-68-0363,"149 Andrews Plain Suite 475, Calderontown, PA 62582",(489)903-6735x075,,,OFAC,2019-10-14,Under Review,Wonder pretty south ability husband suddenly. Positive play game himself eye. Drive gas effort activity left however often.,2025-05-10
WL_000380,MV Edward Davis,,Vessel,Organized Crime,0.91,Syria,,,,"76106 Sara Port, East Roberttown, MA 37222",+1-707-621-2399x37608,xjenkins@example.net,,EU,2023-06-07,Active,"Management billion million various choose. Win good yet affect kitchen.
Face board option kitchen much decide become. Team maybe political person. Out office determine foot couple.",2025-02-23
WL_000381,Valencia Ltd 578,,Aircraft,Sanctions Violation,0.82,Venezuela,,,,"Unit 6969 Box 2188, DPO AP 60248",4658884367,,,ED,2019-07-22,Active,"Team safe material shake. Value bill conference data group year hit.
Debate activity management leader.",2025-07-06
WL_000382,Smith-Reeves Group,,Organization,Terrorism Financing,0.86,Cuba,,,,"4959 Thornton Pass Apt. 898, North Louishaven, NM 62142",001-717-691-6308,,,OFAC,2022-11-19,Active,,2025-05-05
WL_000383,Jenkins-Walters 290,,Aircraft,Money Laundering,0.62,Libya,,,,"8205 Gonzales Ferry, South Sarah, ND 32416",301-944-7420x34967,colemankathleen@example.com,,SEBI,2021-05-12,Active,,2025-03-11
WL_000384,"Riddle, Park and Taylor Association",,Organization,Sanctions Violation,0.64,Sudan,,,,,,nathaniel15@example.com,,OFAC,2020-08-05,Under Review,,2025-04-27
WL_000385,"Mccarthy, Johnson and Manning Foundation",,Organization,Money Laundering,0.66,Pakistan,,,,,,,,RBI,2017-12-05,Active,"Green position role. Federal agent participant more newspaper. Somebody plant garden great.
Number hit federal health stay middle.",2024-08-13
WL_000386,Tammy Holmes,,Individual,Money Laundering,0.78,Syria,1977-11-08,,034-75-3620,,,,,RBI,2018-12-21,Active,"Rather crime stand. Clear step long dog factor career. Wear usually certain personal.
Challenge individual fact on word sell. General seem around American day have full spend.",2025-04-07
WL_000387,Mohammed-Steven Kirk,,Individual,Tax Evasion,0.85,Venezuela,1966-04-20,564104628,194-44-7470,,,matthew95@example.net,,RBI,2017-04-02,Active,,2025-07-14
WL_000388,MV Michael Hudson,,Vessel,Fraud,0.63,Somalia,,,,"0684 Turner Station Apt. 704, Elizabethtown, DE 99903",+1-655-563-4099x822,,,UN,2018-05-02,Inactive,,2024-10-19
WL_000389,Susan Mack,,Individual,Human Trafficking,0.9,Russia,1952-03-06,554402895,,"1703 Griffin Lights, North Ericafurt, WY 93110",,john33@example.net,,SEBI,2017-01-29,Under Review,,2025-03-29
WL_000390,Smith PLC 771,,Aircraft,Money Laundering,0.87,Cuba,,,,"USCGC Johnston, FPO AP 63732",,,,RBI,2018-10-04,Inactive,,2024-09-18
WL_000391,Farid-Jeffrey Pace,Courtney Hunter; Jeffrey Combs,Individual,Fraud,0.62,Lebanon,1976-01-12,,353-20-0155,"PSC 9788, Box 6209, APO AA 94064",342.848.8315x6620,,"Accountant, chartered",FATF,2023-10-26,Inactive,,2025-05-10
WL_000392,Werner Inc 566,,Aircraft,Corruption,0.87,North Korea,,,,"833 Johnson Crossing, Garrisonside, AS 52013",,,,FATF,2022-12-21,Active,,2025-04-02
WL_000393,Kristin Ford,Natalie Williamson,Individual,Human Trafficking,0.98,Belarus,1988-05-19,I06717750,767-72-5887,"84329 Joanna Mountains, Andreafurt, AL 29413",,,"Psychologist, counselling",SEBI,2023-04-23,Active,"Follow chance education when you. Bill debate fund nice. Energy contain because share challenge hard.
Official city alone say or third morning.",2024-09-08
WL_000394,Rice Inc 322,,Aircraft,Tax Evasion,0.95,Yemen,,,,"35879 Barbara Parkways, Lake Susan, WA 09015",,,,OFAC,2017-10-14,Active,Everything help end few them my human bad. Leave serious trip seek. Project debate age responsibility parent.,2025-03-12
WL_000395,Diaz Inc Holdings,,Organization,Tax Evasion,0.82,Iran,,,,,366.554.1309x362,,,ED,2020-01-31,Inactive,"Series marriage same police answer. Decision we green others organization old.
Investment either sound.",2024-12-12
WL_000396,Mcclain-Evans Network,Stokes LLC,Organization,Organized Crime,0.89,Belarus,,,,"83818 Christopher Viaduct Apt. 609, Lake Kyleburgh, IL 73815",480.486.9147,,,OFAC,2021-06-27,Active,,2025-07-14
WL_000397,Henry-Lang 389,,Aircraft,Corruption,0.6,Cuba,,,,"347 Macdonald Alley, Jessicaton, ID 05067",001-760-702-2233x04203,,,EU,2019-11-18,Active,Concern you per eat blood against difference. West prepare common its lead know.,2025-01-06
WL_000398,Sherry Hayes,Stephanie Dunlap,Individual,Politically Exposed Person (PEP),0.78,Libya,1989-06-19,,,"112 White Hills, Jenningsburgh, FM 71135",,hallerika@example.com,Architectural technologist,EU,2017-09-21,Under Review,,2025-03-01
WL_000399,Rashid-Amy Phillips,,Individual,Sanctions Violation,0.73,Nicaragua,1986-08-29,F16108397,,"Unit 7976 Box 2857, DPO AA 37302",,tina95@example.org,"Teacher, primary school",UN,2016-10-28,Under Review,,2025-07-14
WL_000400,Payne-Baker,Hopkins-Howard,Organization,Terrorism Financing,0.82,Venezuela,,,,"3010 Johnson Inlet Apt. 936, North James, GU 53651",,,,ED,2024-02-02,Inactive,,2025-03-20
WL_000401,Davis-Brennan,,Organization,Tax Evasion,0.75,India,,,,"6110 Juan Skyway Apt. 738, South Justin, NH 26620",,bturner@example.com,,ED,2015-08-20,Under Review,,2025-02-04
WL_000402,Hernandez-Miller,,Organization,Terrorism Financing,0.62,China,,,,,697-344-9714,,,EU,2025-07-25,Active,,2024-12-09
WL_000403,"Hull, Yang and Jones 462",,Aircraft,Organized Crime,0.95,Myanmar,,,,"39039 Diana Passage Apt. 537, North Amybury, PW 21893",,,,ED,2016-10-27,Under Review,Throw mission success shake tree analysis. Reason church sit political.,2024-12-19
WL_000404,Leon-Cole 235,,Aircraft,Drug Trafficking,0.91,China,,,,"6449 Graves Light Apt. 378, Jacksonchester, SC 51027",6209052156,schwartzkelly@example.org,,SEBI,2022-04-06,Active,,2024-12-21
WL_000405,MV Scott Herrera,,Vessel,Human Trafficking,0.93,China,,,,"81271 West Prairie, West Joshua, VI 33683",,,,EU,2018-06-22,Under Review,,2024-12-05
WL_000406,Pruitt-King,Berger-Schmidt,Organization,Sanctions Violation,0.93,Somalia,,,,,,,,SEBI,2024-04-07,Active,,2025-02-25
WL_000407,"Morris, Holmes and Austin",,Organization,Politically Exposed Person (PEP),0.72,Syria,,,,"5833 Henry Wells, Barbarachester, IN 43971",,,,ED,2018-03-28,Under Review,"Loss old local message push. Once campaign involve.
Only single realize special buy. Sea pull memory candidate there probably organization police.",2025-01-15
WL_000408,"Robertson, Clark and Schneider Holdings",Harding LLC,Organization,Sanctions Violation,0.97,North Korea,,,,"760 Erickson Crossing, Taylormouth, NC 18163",+1-398-845-7209x43254,,,UN,2022-04-27,Under Review,Food lay bad those. Although form approach.,2024-10-24
WL_000409,Nash Ltd 931,,Aircraft,Drug Trafficking,0.91,North Korea,,,,"97809 Pedro Place Apt. 017, Gabriellaton, PW 82364",,,,EU,2018-10-07,Under Review,,2025-08-01
WL_000410,MV Laura Morales,,Vessel,Sanctions Violation,0.78,Sudan,,,,"221 Robbins River, Port Chadbury, VT 68181",001-298-236-5531,,,SEBI,2019-05-21,Under Review,,2025-02-16
WL_000411,MV Jenny White,,Vessel,Terrorism Financing,0.65,Iran,,,,"246 Cindy Greens, New Maryhaven, VI 40124",(472)899-3489x52576,,,FATF,2025-04-28,Active,,2024-10-31
WL_000412,Amber Davis,Ronnie Caldwell; Kelly Martinez; Savannah Shannon,Individual,Tax Evasion,0.78,North Korea,1980-06-08,310324588,,"33683 Hebert Trace, West Dominic, SD 49647",,,Office manager,EU,2021-03-21,Inactive,,2025-07-04
WL_000413,Parker-Garza 295,,Aircraft,Politically Exposed Person (PEP),0.79,Yemen,,,,"26387 Ebony Port, New Stephaniemouth, HI 76172",2845875959,treed@example.net,,ED,2019-09-27,Active,,2025-06-23
WL_000414,Rashid-David Smith,Michael Taylor DVM; James Davis,Individual,Fraud,0.9,Iran,1999-09-26,G21915008,107-25-6015,,,,,ED,2024-09-28,Under Review,,2024-12-09
WL_000415,MV Scott Dean,,Vessel,Tax Evasion,0.97,India,,,,"793 Gonzalez Circles Apt. 041, New Kayla, NC 55659",(888)376-5133x314,pamelabailey@example.com,,OFAC,2016-01-07,Inactive,,2024-12-27
WL_000416,MV Richard Johnson,,Vessel,Tax Evasion,0.66,Syria,,,,"832 Griffin Extensions Apt. 594, Nathanieltown, SC 17597",,oellis@example.org,,UN,2022-09-24,Inactive,"Culture right avoid executive growth care happen. Party travel night bar owner. Pull collection put personal heavy idea.
Thank establish force.",2025-03-29
WL_000417,Sandra Hudson,,Individual,Sanctions Violation,0.97,Syria,1961-11-20,,,"7597 Moore Stravenue Apt. 776, Grantburgh, WA 67641",+1-559-551-3534,,,RBI,2019-02-08,Active,,2024-10-15
WL_000418,Roberts-Kennedy,"Conrad, Nelson and Lopez",Organization,Fraud,0.86,North Korea,,,,,,,,OFAC,2022-10-06,Under Review,"Late I ability knowledge physical. Reduce some region Republican however.
Very phone Democrat arm four.",2025-01-19
WL_000419,MV Robert Dixon,,Vessel,Organized Crime,0.98,Yemen,,,,"55511 Julie Via, Port Carriefurt, MD 74897",558.811.6500x2818,,,RBI,2019-01-07,Inactive,"Office service shoulder unit fight. Edge become statement story.
Natural mean research very. Major maybe strategy eat show.",2025-04-01
WL_000420,Benson-Wolf 395,,Aircraft,Tax Evasion,0.82,Belarus,,,,"91640 Clements Run Suite 900, Lake Andrew, MD 14908",,,,RBI,2021-07-29,Active,,2025-06-18
WL_000421,Martin Faulkner,,Individual,Organized Crime,0.61,Cuba,1992-05-21,450201057,046-64-7447,"Unit 2990 Box 6857, DPO AA 80594",,,,EU,2021-09-23,Under Review,,2025-02-15
WL_000422,Jackson PLC 866,,Aircraft,Drug Trafficking,0.99,India,,,,"3855 Bobby Street, Chadland, WA 67706",,paul14@example.net,,EU,2020-01-31,Inactive,Administration nature face success level series. Summer ability spring have cause Congress.,2025-02-21
WL_000423,Adam Blair,,Individual,Organized Crime,0.98,Sudan,1964-01-22,,039-75-3130,"462 Katherine Inlet, Lake Jennifer, CO 93586",001-946-224-8922,garciatimothy@example.com,,RBI,2021-08-04,Under Review,,2025-07-21
WL_000424,MV Barbara Foster,,Vessel,Politically Exposed Person (PEP),0.95,India,,,,"3783 Briggs Estate, Figueroaberg, MA 92447",(767)747-9538x77749,,,ED,2020-09-27,Active,,2025-05-29
WL_000425,"Evans, Adams and Duffy 713",,Aircraft,Fraud,0.67,Somalia,,,,"20713 Jones Lodge, Peterburgh, NH 28235",264.392.0662,,,FATF,2022-01-10,Inactive,"Out interview whatever member prevent power out.
Happen role energy student. Science available more home wear answer animal.",2024-10-19
WL_000426,Allen Carlson,,Individual,Fraud,0.61,Belarus,1991-03-20,Z59982410,752-89-3166,"13721 Jones Highway, New James, MD 68681",(588)944-5408,,"Surveyor, rural practice",SEBI,2022-06-01,Under Review,,2025-01-27
WL_000427,"Davis, Mendoza and Cantu 380",,Aircraft,Money Laundering,0.77,Venezuela,,,,"22396 Dana Plain, New Randyport, MP 24427",,kevinaguilar@example.net,,ED,2020-06-23,Under Review,,2024-09-19
WL_000428,MV Tammy Johnson,,Vessel,Money Laundering,0.73,India,,,,"767 Kimberly Brook Suite 657, West Elizabeth, OR 25932",+1-763-869-5673x963,,,ED,2022-10-23,Under Review,,2024-12-22
WL_000429,"Davis, Clark and Flores Cartel",,Organization,Drug Trafficking,0.82,Pakistan,,,,"9955 Ferrell Plains, Josephberg, WI 06209",672-557-6690x44507,,,EU,2016-11-10,Under Review,"Player positive measure heavy instead. Others two spring ok force.
Federal specific notice nearly decade necessary push respond.
Must animal language kind. To never suffer role blue performance.",2024-11-20
WL_000430,Clay-Smith,,Organization,Human Trafficking,0.82,Afghanistan,,,,"122 Padilla Lodge Suite 898, Barrymouth, PW 40886",,,,EU,2023-07-08,Active,,2025-02-05
WL_000431,"Meyer, Kane and Wells",,Organization,Fraud,0.87,Mali,,,,"2217 Sierra Inlet Apt. 678, Port Jeffreyland, MT 60606",,,,RBI,2015-10-28,Under Review,"Game less agent enough. Pm just never.
Audience factor lay. Police argue style probably whole anyone letter check. Daughter model dark pretty lead garden. Purpose lose treat outside action represent.",2025-01-15
WL_000432,MV Stacy Cervantes,,Vessel,Human Trafficking,0.69,Iraq,,,,,,riveradanielle@example.net,,FATF,2020-01-15,Under Review,"Nor newspaper clear peace personal perhaps cultural. Before rule act provide. Head any thing who.
Reduce management certainly than. Road worry teacher wear leader gas region fund.",2025-02-24
WL_000433,Levine Group 624,,Aircraft,Drug Trafficking,0.79,Somalia,,,,"4977 Watts River, South Rhondabury, MP 43600",,,,UN,2020-06-28,Inactive,"Up any fly certain. Science window watch catch then into stock.
Range benefit structure. Particular any under according happy either.",2025-03-07
WL_000434,MV Trevor Preston,,Vessel,Money Laundering,0.95,Cuba,,,,"564 Dylan Skyway Suite 520, West Matthew, MS 62757",,tjackson@example.org,,RBI,2018-12-16,Inactive,,2025-05-25
WL_000435,MV Robert Morrison,,Vessel,Corruption,0.82,Afghanistan,,,,,,,,EU,2019-03-30,Active,"Here then free system agency arrive prepare lawyer.
Difficult fine in something start. All break concern rule type remain. Rate it ball so interesting discover.",2024-11-10
WL_000436,MV Devon Marshall,,Vessel,Corruption,0.86,Yemen,,,,,362.415.8121x4462,,,UN,2016-06-14,Active,"By listen key. Perform pattern write yard discuss. No speech despite another such financial decide.
Site statement stand clearly share former effort. Various style product least.",2024-12-27
WL_000437,Joseph Conner,Emily Rodriguez; Jordan Long,Individual,Politically Exposed Person (PEP),0.62,Afghanistan,1971-06-14,,,"94921 Thompson Squares, Lovehaven, PW 13641",,,,UN,2018-05-02,Inactive,,2024-11-18
WL_000438,Rashid-Gabrielle Duffy,,Individual,Politically Exposed Person (PEP),0.61,Lebanon,1991-09-15,061926972,326-07-7855,"752 Christopher Trail Apt. 770, Port Teresamouth, NY 03949",,,,ED,2024-04-05,Under Review,,2025-07-06
WL_000439,Rios-Montgomery 753,,Aircraft,Organized Crime,0.88,Sudan,,,,,,,,ED,2025-03-24,Under Review,Land you necessary middle room politics. Officer simply smile citizen his mother or food.,2024-08-25
WL_000440,Miles-Moore 935,,Aircraft,Terrorism Financing,0.68,Iraq,,,,"PSC 2366, Box 6636, APO AP 73921",,,,OFAC,2016-08-18,Active,"Forward Mr control amount food suddenly. Blood government apply he will modern. Dog race people check.
Likely unit score. Professional ok specific hear and. Past could room discover trade deep Mrs.",2025-05-31
WL_000441,Marquez and Sons 977,,Aircraft,Human Trafficking,0.8,Mali,,,,"24620 Arthur Wall Suite 686, New Oscar, LA 94885",965-523-9787x64269,ricky53@example.net,,FATF,2019-10-23,Under Review,"Sport real cost whom southern soon. Consider ability class find face.
Upon even keep music indicate. Dinner color bit could. Black whatever main your.
Left anything country floor.",2025-07-24
WL_000442,Miranda-Lawson 827,,Aircraft,Terrorism Financing,0.68,Afghanistan,,,,,,,,RBI,2021-08-24,Under Review,"Bit like scientist let security start. Establish focus occur law hear outside toward.
Happy everything property. Bed dog democratic network part authority. Among we special base pattern front.",2025-07-09
